,0,,,
1520,200.Common_Yellowthroat,,,200
1521,200.Common_Yellowthroat,,,200
1522,200.Common_Yellowthroat,,,200
1523,200.Common_Yellowthroat,,,200
1524,200.Common_Yellowthroat,,,200
1525,200.Common_Yellowthroat,,,200
1526,200.Common_Yellowthroat,,,200
1527,200.Common_Yellowthroat,,,200
1528,200.Common_Yellowthroat,,,200
1529,200.Common_Yellowthroat,,,200
1530,197.Marsh_Wren,,,197
1531,197.Marsh_Wren,,,197
1532,197.Marsh_Wren,,,197
1533,197.Marsh_Wren,,,197
1534,197.Marsh_Wren,,,197
1535,197.Marsh_Wren,,,197
1536,197.Marsh_Wren,,,197
1537,197.Marsh_Wren,,,197
1538,197.Marsh_Wren,,,197
1539,197.Marsh_Wren,,,197
1540,197.Marsh_Wren,,,197
1541,197.Marsh_Wren,,,197
1542,197.Marsh_Wren,,,197
1543,197.Marsh_Wren,,,197
1544,197.Marsh_Wren,,,197
1545,197.Marsh_Wren,,,197
1546,197.Marsh_Wren,,,197
1547,197.Marsh_Wren,,,197
1548,197.Marsh_Wren,,,197
1549,197.Marsh_Wren,,,197
1550,197.Marsh_Wren,,,197
1551,197.Marsh_Wren,,,197
1552,197.Marsh_Wren,,,197
1553,197.Marsh_Wren,,,197
1554,197.Marsh_Wren,,,197
1555,197.Marsh_Wren,,,197
1556,197.Marsh_Wren,,,197
1557,197.Marsh_Wren,,,197
1558,197.Marsh_Wren,,,197
1559,197.Marsh_Wren,,,197
1560,159.Black_and_white_Warbler,,,159
1561,159.Black_and_white_Warbler,,,159
1562,159.Black_and_white_Warbler,,,159
1563,159.Black_and_white_Warbler,,,159
1564,159.Black_and_white_Warbler,,,159
1565,159.Black_and_white_Warbler,,,159
1566,159.Black_and_white_Warbler,,,159
1567,159.Black_and_white_Warbler,,,159
1568,159.Black_and_white_Warbler,,,159
1569,159.Black_and_white_Warbler,,,159
1570,159.Black_and_white_Warbler,,,159
1571,159.Black_and_white_Warbler,,,159
1572,159.Black_and_white_Warbler,,,159
1573,159.Black_and_white_Warbler,,,159
1574,159.Black_and_white_Warbler,,,159
1575,159.Black_and_white_Warbler,,,159
1576,159.Black_and_white_Warbler,,,159
1577,159.Black_and_white_Warbler,,,159
1578,159.Black_and_white_Warbler,,,159
1579,159.Black_and_white_Warbler,,,159
1580,159.Black_and_white_Warbler,,,159
1581,159.Black_and_white_Warbler,,,159
1582,159.Black_and_white_Warbler,,,159
1583,159.Black_and_white_Warbler,,,159
1584,159.Black_and_white_Warbler,,,159
1585,159.Black_and_white_Warbler,,,159
1586,159.Black_and_white_Warbler,,,159
1587,159.Black_and_white_Warbler,,,159
1588,159.Black_and_white_Warbler,,,159
1589,159.Black_and_white_Warbler,,,159
1590,191.Red_headed_Woodpecker,,,191
1591,191.Red_headed_Woodpecker,,,191
1592,191.Red_headed_Woodpecker,,,191
1593,191.Red_headed_Woodpecker,,,191
1594,191.Red_headed_Woodpecker,,,191
1595,191.Red_headed_Woodpecker,,,191
1596,191.Red_headed_Woodpecker,,,191
1597,191.Red_headed_Woodpecker,,,191
1598,191.Red_headed_Woodpecker,,,191
1599,191.Red_headed_Woodpecker,,,191
1600,191.Red_headed_Woodpecker,,,191
1601,191.Red_headed_Woodpecker,,,191
1602,191.Red_headed_Woodpecker,,,191
1603,191.Red_headed_Woodpecker,,,191
1604,191.Red_headed_Woodpecker,,,191
1605,191.Red_headed_Woodpecker,,,191
1606,191.Red_headed_Woodpecker,,,191
1607,191.Red_headed_Woodpecker,,,191
1608,191.Red_headed_Woodpecker,,,191
1609,191.Red_headed_Woodpecker,,,191
1610,191.Red_headed_Woodpecker,,,191
1611,191.Red_headed_Woodpecker,,,191
1612,191.Red_headed_Woodpecker,,,191
1613,191.Red_headed_Woodpecker,,,191
1614,191.Red_headed_Woodpecker,,,191
1615,191.Red_headed_Woodpecker,,,191
1616,191.Red_headed_Woodpecker,,,191
1617,191.Red_headed_Woodpecker,,,191
1618,191.Red_headed_Woodpecker,,,191
1619,191.Red_headed_Woodpecker,,,191
1620,004.Groove_billed_Ani,,,004
1621,004.Groove_billed_Ani,,,004
1622,004.Groove_billed_Ani,,,004
1623,004.Groove_billed_Ani,,,004
1624,004.Groove_billed_Ani,,,004
1625,004.Groove_billed_Ani,,,004
1626,004.Groove_billed_Ani,,,004
1627,004.Groove_billed_Ani,,,004
1628,004.Groove_billed_Ani,,,004
1629,004.Groove_billed_Ani,,,004
1630,004.Groove_billed_Ani,,,004
1631,004.Groove_billed_Ani,,,004
1632,004.Groove_billed_Ani,,,004
1633,004.Groove_billed_Ani,,,004
1634,004.Groove_billed_Ani,,,004
1635,004.Groove_billed_Ani,,,004
1636,004.Groove_billed_Ani,,,004
1637,004.Groove_billed_Ani,,,004
1638,004.Groove_billed_Ani,,,004
1639,004.Groove_billed_Ani,,,004
1640,004.Groove_billed_Ani,,,004
1641,004.Groove_billed_Ani,,,004
1642,004.Groove_billed_Ani,,,004
1643,004.Groove_billed_Ani,,,004
1644,004.Groove_billed_Ani,,,004
1645,004.Groove_billed_Ani,,,004
1646,004.Groove_billed_Ani,,,004
1647,004.Groove_billed_Ani,,,004
1648,004.Groove_billed_Ani,,,004
1649,004.Groove_billed_Ani,,,004
1650,011.Rusty_Blackbird,,,011
1651,011.Rusty_Blackbird,,,011
1652,011.Rusty_Blackbird,,,011
1653,011.Rusty_Blackbird,,,011
1654,011.Rusty_Blackbird,,,011
1655,011.Rusty_Blackbird,,,011
1656,011.Rusty_Blackbird,,,011
1657,011.Rusty_Blackbird,,,011
1658,011.Rusty_Blackbird,,,011
1659,011.Rusty_Blackbird,,,011
1660,011.Rusty_Blackbird,,,011
1661,011.Rusty_Blackbird,,,011
1662,011.Rusty_Blackbird,,,011
1663,011.Rusty_Blackbird,,,011
1664,011.Rusty_Blackbird,,,011
1665,011.Rusty_Blackbird,,,011
1666,011.Rusty_Blackbird,,,011
1667,011.Rusty_Blackbird,,,011
1668,011.Rusty_Blackbird,,,011
1669,011.Rusty_Blackbird,,,011
1670,011.Rusty_Blackbird,,,011
1671,011.Rusty_Blackbird,,,011
1672,011.Rusty_Blackbird,,,011
1673,011.Rusty_Blackbird,,,011
1674,011.Rusty_Blackbird,,,011
1675,011.Rusty_Blackbird,,,011
1676,011.Rusty_Blackbird,,,011
1677,011.Rusty_Blackbird,,,011
1678,011.Rusty_Blackbird,,,011
1679,011.Rusty_Blackbird,,,011
1680,192.Downy_Woodpecker,,,192
1681,192.Downy_Woodpecker,,,192
1682,192.Downy_Woodpecker,,,192
1683,192.Downy_Woodpecker,,,192
1684,192.Downy_Woodpecker,,,192
1685,192.Downy_Woodpecker,,,192
1686,192.Downy_Woodpecker,,,192
1687,192.Downy_Woodpecker,,,192
1688,192.Downy_Woodpecker,,,192
1689,192.Downy_Woodpecker,,,192
1690,192.Downy_Woodpecker,,,192
1691,192.Downy_Woodpecker,,,192
1692,192.Downy_Woodpecker,,,192
1693,192.Downy_Woodpecker,,,192
1694,192.Downy_Woodpecker,,,192
1695,192.Downy_Woodpecker,,,192
1696,192.Downy_Woodpecker,,,192
1697,192.Downy_Woodpecker,,,192
1698,192.Downy_Woodpecker,,,192
1699,192.Downy_Woodpecker,,,192
1700,192.Downy_Woodpecker,,,192
1701,192.Downy_Woodpecker,,,192
1702,192.Downy_Woodpecker,,,192
1703,192.Downy_Woodpecker,,,192
1704,192.Downy_Woodpecker,,,192
1705,192.Downy_Woodpecker,,,192
1706,192.Downy_Woodpecker,,,192
1707,192.Downy_Woodpecker,,,192
1708,192.Downy_Woodpecker,,,192
1709,192.Downy_Woodpecker,,,192
1710,176.Prairie_Warbler,,,176
1711,176.Prairie_Warbler,,,176
1712,176.Prairie_Warbler,,,176
1713,176.Prairie_Warbler,,,176
1714,176.Prairie_Warbler,,,176
1715,176.Prairie_Warbler,,,176
1716,176.Prairie_Warbler,,,176
1717,176.Prairie_Warbler,,,176
1718,176.Prairie_Warbler,,,176
1719,176.Prairie_Warbler,,,176
1720,176.Prairie_Warbler,,,176
1721,176.Prairie_Warbler,,,176
1722,176.Prairie_Warbler,,,176
1723,176.Prairie_Warbler,,,176
1724,176.Prairie_Warbler,,,176
1725,176.Prairie_Warbler,,,176
1726,176.Prairie_Warbler,,,176
1727,176.Prairie_Warbler,,,176
1728,176.Prairie_Warbler,,,176
1729,176.Prairie_Warbler,,,176
1730,176.Prairie_Warbler,,,176
1731,176.Prairie_Warbler,,,176
1732,176.Prairie_Warbler,,,176
1733,176.Prairie_Warbler,,,176
1734,176.Prairie_Warbler,,,176
1735,176.Prairie_Warbler,,,176
1736,176.Prairie_Warbler,,,176
1737,176.Prairie_Warbler,,,176
1738,176.Prairie_Warbler,,,176
1739,176.Prairie_Warbler,,,176
1740,156.White_eyed_Vireo,,,156
1741,156.White_eyed_Vireo,,,156
1742,156.White_eyed_Vireo,,,156
1743,156.White_eyed_Vireo,,,156
1744,156.White_eyed_Vireo,,,156
1745,156.White_eyed_Vireo,,,156
1746,156.White_eyed_Vireo,,,156
1747,156.White_eyed_Vireo,,,156
1748,156.White_eyed_Vireo,,,156
1749,156.White_eyed_Vireo,,,156
1750,156.White_eyed_Vireo,,,156
1751,156.White_eyed_Vireo,,,156
1752,156.White_eyed_Vireo,,,156
1753,156.White_eyed_Vireo,,,156
1754,156.White_eyed_Vireo,,,156
1755,156.White_eyed_Vireo,,,156
1756,156.White_eyed_Vireo,,,156
1757,156.White_eyed_Vireo,,,156
1758,156.White_eyed_Vireo,,,156
1759,156.White_eyed_Vireo,,,156
1760,156.White_eyed_Vireo,,,156
1761,156.White_eyed_Vireo,,,156
1762,156.White_eyed_Vireo,,,156
1763,156.White_eyed_Vireo,,,156
1764,156.White_eyed_Vireo,,,156
1765,156.White_eyed_Vireo,,,156
1766,156.White_eyed_Vireo,,,156
1767,156.White_eyed_Vireo,,,156
1768,156.White_eyed_Vireo,,,156
1769,156.White_eyed_Vireo,,,156
1770,142.Black_Tern,,,142
1771,142.Black_Tern,,,142
1772,142.Black_Tern,,,142
1773,142.Black_Tern,,,142
1774,142.Black_Tern,,,142
1775,142.Black_Tern,,,142
1776,142.Black_Tern,,,142
1777,142.Black_Tern,,,142
1778,142.Black_Tern,,,142
1779,142.Black_Tern,,,142
1780,142.Black_Tern,,,142
1781,142.Black_Tern,,,142
1782,142.Black_Tern,,,142
1783,142.Black_Tern,,,142
1784,142.Black_Tern,,,142
1785,142.Black_Tern,,,142
1786,142.Black_Tern,,,142
1787,142.Black_Tern,,,142
1788,142.Black_Tern,,,142
1789,142.Black_Tern,,,142
1790,142.Black_Tern,,,142
1791,142.Black_Tern,,,142
1792,142.Black_Tern,,,142
1793,142.Black_Tern,,,142
1794,142.Black_Tern,,,142
1795,142.Black_Tern,,,142
1796,142.Black_Tern,,,142
1797,142.Black_Tern,,,142
1798,142.Black_Tern,,,142
1799,142.Black_Tern,,,142
1800,050.Eared_Grebe,,,050
1801,050.Eared_Grebe,,,050
1802,050.Eared_Grebe,,,050
1803,050.Eared_Grebe,,,050
1804,050.Eared_Grebe,,,050
1805,050.Eared_Grebe,,,050
1806,050.Eared_Grebe,,,050
1807,050.Eared_Grebe,,,050
1808,050.Eared_Grebe,,,050
1809,050.Eared_Grebe,,,050
1810,050.Eared_Grebe,,,050
1811,050.Eared_Grebe,,,050
1812,050.Eared_Grebe,,,050
1813,050.Eared_Grebe,,,050
1814,050.Eared_Grebe,,,050
1815,050.Eared_Grebe,,,050
1816,050.Eared_Grebe,,,050
1817,050.Eared_Grebe,,,050
1818,050.Eared_Grebe,,,050
1819,050.Eared_Grebe,,,050
1820,050.Eared_Grebe,,,050
1821,050.Eared_Grebe,,,050
1822,050.Eared_Grebe,,,050
1823,050.Eared_Grebe,,,050
1824,050.Eared_Grebe,,,050
1825,050.Eared_Grebe,,,050
1826,050.Eared_Grebe,,,050
1827,050.Eared_Grebe,,,050
1828,050.Eared_Grebe,,,050
1829,050.Eared_Grebe,,,050
1830,137.Cliff_Swallow,,,137
1831,137.Cliff_Swallow,,,137
1832,137.Cliff_Swallow,,,137
1833,137.Cliff_Swallow,,,137
1834,137.Cliff_Swallow,,,137
1835,137.Cliff_Swallow,,,137
1836,137.Cliff_Swallow,,,137
1837,137.Cliff_Swallow,,,137
1838,137.Cliff_Swallow,,,137
1839,137.Cliff_Swallow,,,137
1840,137.Cliff_Swallow,,,137
1841,137.Cliff_Swallow,,,137
1842,137.Cliff_Swallow,,,137
1843,137.Cliff_Swallow,,,137
1844,137.Cliff_Swallow,,,137
1845,137.Cliff_Swallow,,,137
1846,137.Cliff_Swallow,,,137
1847,137.Cliff_Swallow,,,137
1848,137.Cliff_Swallow,,,137
1849,137.Cliff_Swallow,,,137
1850,137.Cliff_Swallow,,,137
1851,137.Cliff_Swallow,,,137
1852,137.Cliff_Swallow,,,137
1853,137.Cliff_Swallow,,,137
1854,137.Cliff_Swallow,,,137
1855,137.Cliff_Swallow,,,137
1856,137.Cliff_Swallow,,,137
1857,137.Cliff_Swallow,,,137
1858,137.Cliff_Swallow,,,137
1859,137.Cliff_Swallow,,,137
1860,001.Black_footed_Albatross,,,001
1861,001.Black_footed_Albatross,,,001
1862,001.Black_footed_Albatross,,,001
1863,001.Black_footed_Albatross,,,001
1864,001.Black_footed_Albatross,,,001
1865,001.Black_footed_Albatross,,,001
1866,001.Black_footed_Albatross,,,001
1867,001.Black_footed_Albatross,,,001
1868,001.Black_footed_Albatross,,,001
1869,001.Black_footed_Albatross,,,001
1870,001.Black_footed_Albatross,,,001
1871,001.Black_footed_Albatross,,,001
1872,001.Black_footed_Albatross,,,001
1873,001.Black_footed_Albatross,,,001
1874,001.Black_footed_Albatross,,,001
1875,001.Black_footed_Albatross,,,001
1876,001.Black_footed_Albatross,,,001
1877,001.Black_footed_Albatross,,,001
1878,001.Black_footed_Albatross,,,001
1879,001.Black_footed_Albatross,,,001
1880,001.Black_footed_Albatross,,,001
1881,001.Black_footed_Albatross,,,001
1882,001.Black_footed_Albatross,,,001
1883,001.Black_footed_Albatross,,,001
1884,001.Black_footed_Albatross,,,001
1885,001.Black_footed_Albatross,,,001
1886,001.Black_footed_Albatross,,,001
1887,001.Black_footed_Albatross,,,001
1888,001.Black_footed_Albatross,,,001
1889,001.Black_footed_Albatross,,,001
1890,056.Pine_Grosbeak,,,056
1891,056.Pine_Grosbeak,,,056
1892,056.Pine_Grosbeak,,,056
1893,056.Pine_Grosbeak,,,056
1894,056.Pine_Grosbeak,,,056
1895,056.Pine_Grosbeak,,,056
1896,056.Pine_Grosbeak,,,056
1897,056.Pine_Grosbeak,,,056
1898,056.Pine_Grosbeak,,,056
1899,056.Pine_Grosbeak,,,056
1900,056.Pine_Grosbeak,,,056
1901,056.Pine_Grosbeak,,,056
1902,056.Pine_Grosbeak,,,056
1903,056.Pine_Grosbeak,,,056
1904,056.Pine_Grosbeak,,,056
1905,056.Pine_Grosbeak,,,056
1906,056.Pine_Grosbeak,,,056
1907,056.Pine_Grosbeak,,,056
1908,056.Pine_Grosbeak,,,056
1909,056.Pine_Grosbeak,,,056
1910,056.Pine_Grosbeak,,,056
1911,056.Pine_Grosbeak,,,056
1912,056.Pine_Grosbeak,,,056
1913,056.Pine_Grosbeak,,,056
1914,056.Pine_Grosbeak,,,056
1915,056.Pine_Grosbeak,,,056
1916,056.Pine_Grosbeak,,,056
1917,056.Pine_Grosbeak,,,056
1918,056.Pine_Grosbeak,,,056
1919,056.Pine_Grosbeak,,,056
1920,054.Blue_Grosbeak,,,054
1921,054.Blue_Grosbeak,,,054
1922,054.Blue_Grosbeak,,,054
1923,054.Blue_Grosbeak,,,054
1924,054.Blue_Grosbeak,,,054
1925,054.Blue_Grosbeak,,,054
1926,054.Blue_Grosbeak,,,054
1927,054.Blue_Grosbeak,,,054
1928,054.Blue_Grosbeak,,,054
1929,054.Blue_Grosbeak,,,054
1930,054.Blue_Grosbeak,,,054
1931,054.Blue_Grosbeak,,,054
1932,054.Blue_Grosbeak,,,054
1933,054.Blue_Grosbeak,,,054
1934,054.Blue_Grosbeak,,,054
1935,054.Blue_Grosbeak,,,054
1936,054.Blue_Grosbeak,,,054
1937,054.Blue_Grosbeak,,,054
1938,054.Blue_Grosbeak,,,054
1939,054.Blue_Grosbeak,,,054
1940,054.Blue_Grosbeak,,,054
1941,054.Blue_Grosbeak,,,054
1942,054.Blue_Grosbeak,,,054
1943,054.Blue_Grosbeak,,,054
1944,054.Blue_Grosbeak,,,054
1945,054.Blue_Grosbeak,,,054
1946,054.Blue_Grosbeak,,,054
1947,054.Blue_Grosbeak,,,054
1948,054.Blue_Grosbeak,,,054
1949,054.Blue_Grosbeak,,,054
1950,116.Chipping_Sparrow,,,116
1951,116.Chipping_Sparrow,,,116
1952,116.Chipping_Sparrow,,,116
1953,116.Chipping_Sparrow,,,116
1954,116.Chipping_Sparrow,,,116
1955,116.Chipping_Sparrow,,,116
1956,116.Chipping_Sparrow,,,116
1957,116.Chipping_Sparrow,,,116
1958,116.Chipping_Sparrow,,,116
1959,116.Chipping_Sparrow,,,116
1960,116.Chipping_Sparrow,,,116
1961,116.Chipping_Sparrow,,,116
1962,116.Chipping_Sparrow,,,116
1963,116.Chipping_Sparrow,,,116
1964,116.Chipping_Sparrow,,,116
1965,116.Chipping_Sparrow,,,116
1966,116.Chipping_Sparrow,,,116
1967,116.Chipping_Sparrow,,,116
1968,116.Chipping_Sparrow,,,116
1969,116.Chipping_Sparrow,,,116
1970,116.Chipping_Sparrow,,,116
1971,116.Chipping_Sparrow,,,116
1972,116.Chipping_Sparrow,,,116
1973,116.Chipping_Sparrow,,,116
1974,116.Chipping_Sparrow,,,116
1975,116.Chipping_Sparrow,,,116
1976,116.Chipping_Sparrow,,,116
1977,116.Chipping_Sparrow,,,116
1978,116.Chipping_Sparrow,,,116
1979,116.Chipping_Sparrow,,,116
1980,076.Dark_eyed_Junco,,,076
1981,076.Dark_eyed_Junco,,,076
1982,076.Dark_eyed_Junco,,,076
1983,076.Dark_eyed_Junco,,,076
1984,076.Dark_eyed_Junco,,,076
1985,076.Dark_eyed_Junco,,,076
1986,076.Dark_eyed_Junco,,,076
1987,076.Dark_eyed_Junco,,,076
1988,076.Dark_eyed_Junco,,,076
1989,076.Dark_eyed_Junco,,,076
1990,076.Dark_eyed_Junco,,,076
1991,076.Dark_eyed_Junco,,,076
1992,076.Dark_eyed_Junco,,,076
1993,076.Dark_eyed_Junco,,,076
1994,076.Dark_eyed_Junco,,,076
1995,076.Dark_eyed_Junco,,,076
1996,076.Dark_eyed_Junco,,,076
1997,076.Dark_eyed_Junco,,,076
1998,076.Dark_eyed_Junco,,,076
1999,076.Dark_eyed_Junco,,,076
2000,076.Dark_eyed_Junco,,,076
2001,076.Dark_eyed_Junco,,,076
2002,076.Dark_eyed_Junco,,,076
2003,076.Dark_eyed_Junco,,,076
2004,076.Dark_eyed_Junco,,,076
2005,076.Dark_eyed_Junco,,,076
2006,076.Dark_eyed_Junco,,,076
2007,076.Dark_eyed_Junco,,,076
2008,076.Dark_eyed_Junco,,,076
2009,076.Dark_eyed_Junco,,,076
2010,059.California_Gull,,,059
2011,059.California_Gull,,,059
2012,059.California_Gull,,,059
2013,059.California_Gull,,,059
2014,059.California_Gull,,,059
2015,059.California_Gull,,,059
2016,059.California_Gull,,,059
2017,059.California_Gull,,,059
2018,059.California_Gull,,,059
2019,059.California_Gull,,,059
2020,059.California_Gull,,,059
2021,059.California_Gull,,,059
2022,059.California_Gull,,,059
2023,059.California_Gull,,,059
2024,059.California_Gull,,,059
2025,059.California_Gull,,,059
2026,059.California_Gull,,,059
2027,059.California_Gull,,,059
2028,059.California_Gull,,,059
2029,059.California_Gull,,,059
2030,059.California_Gull,,,059
2031,059.California_Gull,,,059
2032,059.California_Gull,,,059
2033,059.California_Gull,,,059
2034,059.California_Gull,,,059
2035,059.California_Gull,,,059
2036,059.California_Gull,,,059
2037,059.California_Gull,,,059
2038,059.California_Gull,,,059
2039,059.California_Gull,,,059
2040,155.Warbling_Vireo,,,155
2041,155.Warbling_Vireo,,,155
2042,155.Warbling_Vireo,,,155
2043,155.Warbling_Vireo,,,155
2044,155.Warbling_Vireo,,,155
2045,155.Warbling_Vireo,,,155
2046,155.Warbling_Vireo,,,155
2047,155.Warbling_Vireo,,,155
2048,155.Warbling_Vireo,,,155
2049,155.Warbling_Vireo,,,155
2050,155.Warbling_Vireo,,,155
2051,155.Warbling_Vireo,,,155
2052,155.Warbling_Vireo,,,155
2053,155.Warbling_Vireo,,,155
2054,155.Warbling_Vireo,,,155
2055,155.Warbling_Vireo,,,155
2056,155.Warbling_Vireo,,,155
2057,155.Warbling_Vireo,,,155
2058,155.Warbling_Vireo,,,155
2059,155.Warbling_Vireo,,,155
2060,155.Warbling_Vireo,,,155
2061,155.Warbling_Vireo,,,155
2062,155.Warbling_Vireo,,,155
2063,155.Warbling_Vireo,,,155
2064,155.Warbling_Vireo,,,155
2065,155.Warbling_Vireo,,,155
2066,155.Warbling_Vireo,,,155
2067,155.Warbling_Vireo,,,155
2068,155.Warbling_Vireo,,,155
2069,155.Warbling_Vireo,,,155
2070,143.Caspian_Tern,,,143
2071,143.Caspian_Tern,,,143
2072,143.Caspian_Tern,,,143
2073,143.Caspian_Tern,,,143
2074,143.Caspian_Tern,,,143
2075,143.Caspian_Tern,,,143
2076,143.Caspian_Tern,,,143
2077,143.Caspian_Tern,,,143
2078,143.Caspian_Tern,,,143
2079,143.Caspian_Tern,,,143
2080,143.Caspian_Tern,,,143
2081,143.Caspian_Tern,,,143
2082,143.Caspian_Tern,,,143
2083,143.Caspian_Tern,,,143
2084,143.Caspian_Tern,,,143
2085,143.Caspian_Tern,,,143
2086,143.Caspian_Tern,,,143
2087,143.Caspian_Tern,,,143
2088,143.Caspian_Tern,,,143
2089,143.Caspian_Tern,,,143
2090,143.Caspian_Tern,,,143
2091,143.Caspian_Tern,,,143
2092,143.Caspian_Tern,,,143
2093,143.Caspian_Tern,,,143
2094,143.Caspian_Tern,,,143
2095,143.Caspian_Tern,,,143
2096,143.Caspian_Tern,,,143
2097,143.Caspian_Tern,,,143
2098,143.Caspian_Tern,,,143
2099,143.Caspian_Tern,,,143
2100,047.American_Goldfinch,,,047
2101,047.American_Goldfinch,,,047
2102,047.American_Goldfinch,,,047
2103,047.American_Goldfinch,,,047
2104,047.American_Goldfinch,,,047
2105,047.American_Goldfinch,,,047
2106,047.American_Goldfinch,,,047
2107,047.American_Goldfinch,,,047
2108,047.American_Goldfinch,,,047
2109,047.American_Goldfinch,,,047
2110,047.American_Goldfinch,,,047
2111,047.American_Goldfinch,,,047
2112,047.American_Goldfinch,,,047
2113,047.American_Goldfinch,,,047
2114,047.American_Goldfinch,,,047
2115,047.American_Goldfinch,,,047
2116,047.American_Goldfinch,,,047
2117,047.American_Goldfinch,,,047
2118,047.American_Goldfinch,,,047
2119,047.American_Goldfinch,,,047
2120,047.American_Goldfinch,,,047
2121,047.American_Goldfinch,,,047
2122,047.American_Goldfinch,,,047
2123,047.American_Goldfinch,,,047
2124,047.American_Goldfinch,,,047
2125,047.American_Goldfinch,,,047
2126,047.American_Goldfinch,,,047
2127,047.American_Goldfinch,,,047
2128,047.American_Goldfinch,,,047
2129,047.American_Goldfinch,,,047
2130,072.Pomarine_Jaeger,,,072
2131,072.Pomarine_Jaeger,,,072
2132,072.Pomarine_Jaeger,,,072
2133,072.Pomarine_Jaeger,,,072
2134,072.Pomarine_Jaeger,,,072
2135,072.Pomarine_Jaeger,,,072
2136,072.Pomarine_Jaeger,,,072
2137,072.Pomarine_Jaeger,,,072
2138,072.Pomarine_Jaeger,,,072
2139,072.Pomarine_Jaeger,,,072
2140,072.Pomarine_Jaeger,,,072
2141,072.Pomarine_Jaeger,,,072
2142,072.Pomarine_Jaeger,,,072
2143,072.Pomarine_Jaeger,,,072
2144,072.Pomarine_Jaeger,,,072
2145,072.Pomarine_Jaeger,,,072
2146,072.Pomarine_Jaeger,,,072
2147,072.Pomarine_Jaeger,,,072
2148,072.Pomarine_Jaeger,,,072
2149,072.Pomarine_Jaeger,,,072
2150,072.Pomarine_Jaeger,,,072
2151,072.Pomarine_Jaeger,,,072
2152,072.Pomarine_Jaeger,,,072
2153,072.Pomarine_Jaeger,,,072
2154,072.Pomarine_Jaeger,,,072
2155,072.Pomarine_Jaeger,,,072
2156,072.Pomarine_Jaeger,,,072
2157,072.Pomarine_Jaeger,,,072
2158,072.Pomarine_Jaeger,,,072
2159,072.Pomarine_Jaeger,,,072
2160,070.Green_Violetear,,,070
2161,070.Green_Violetear,,,070
2162,070.Green_Violetear,,,070
2163,070.Green_Violetear,,,070
2164,070.Green_Violetear,,,070
2165,070.Green_Violetear,,,070
2166,070.Green_Violetear,,,070
2167,070.Green_Violetear,,,070
2168,070.Green_Violetear,,,070
2169,070.Green_Violetear,,,070
2170,070.Green_Violetear,,,070
2171,070.Green_Violetear,,,070
2172,070.Green_Violetear,,,070
2173,070.Green_Violetear,,,070
2174,070.Green_Violetear,,,070
2175,070.Green_Violetear,,,070
2176,070.Green_Violetear,,,070
2177,070.Green_Violetear,,,070
2178,070.Green_Violetear,,,070
2179,070.Green_Violetear,,,070
2180,070.Green_Violetear,,,070
2181,070.Green_Violetear,,,070
2182,070.Green_Violetear,,,070
2183,070.Green_Violetear,,,070
2184,070.Green_Violetear,,,070
2185,070.Green_Violetear,,,070
2186,070.Green_Violetear,,,070
2187,070.Green_Violetear,,,070
2188,070.Green_Violetear,,,070
2189,070.Green_Violetear,,,070
2190,063.Ivory_Gull,,,063
2191,063.Ivory_Gull,,,063
2192,063.Ivory_Gull,,,063
2193,063.Ivory_Gull,,,063
2194,063.Ivory_Gull,,,063
2195,063.Ivory_Gull,,,063
2196,063.Ivory_Gull,,,063
2197,063.Ivory_Gull,,,063
2198,063.Ivory_Gull,,,063
2199,063.Ivory_Gull,,,063
2200,063.Ivory_Gull,,,063
2201,063.Ivory_Gull,,,063
2202,063.Ivory_Gull,,,063
2203,063.Ivory_Gull,,,063
2204,063.Ivory_Gull,,,063
2205,063.Ivory_Gull,,,063
2206,063.Ivory_Gull,,,063
2207,063.Ivory_Gull,,,063
2208,063.Ivory_Gull,,,063
2209,063.Ivory_Gull,,,063
2210,063.Ivory_Gull,,,063
2211,063.Ivory_Gull,,,063
2212,063.Ivory_Gull,,,063
2213,063.Ivory_Gull,,,063
2214,063.Ivory_Gull,,,063
2215,063.Ivory_Gull,,,063
2216,063.Ivory_Gull,,,063
2217,063.Ivory_Gull,,,063
2218,063.Ivory_Gull,,,063
2219,063.Ivory_Gull,,,063
2220,094.White_breasted_Nuthatch,,,094
2221,094.White_breasted_Nuthatch,,,094
2222,094.White_breasted_Nuthatch,,,094
2223,094.White_breasted_Nuthatch,,,094
2224,094.White_breasted_Nuthatch,,,094
2225,094.White_breasted_Nuthatch,,,094
2226,094.White_breasted_Nuthatch,,,094
2227,094.White_breasted_Nuthatch,,,094
2228,094.White_breasted_Nuthatch,,,094
2229,094.White_breasted_Nuthatch,,,094
2230,094.White_breasted_Nuthatch,,,094
2231,094.White_breasted_Nuthatch,,,094
2232,094.White_breasted_Nuthatch,,,094
2233,094.White_breasted_Nuthatch,,,094
2234,094.White_breasted_Nuthatch,,,094
2235,094.White_breasted_Nuthatch,,,094
2236,094.White_breasted_Nuthatch,,,094
2237,094.White_breasted_Nuthatch,,,094
2238,094.White_breasted_Nuthatch,,,094
2239,094.White_breasted_Nuthatch,,,094
2240,094.White_breasted_Nuthatch,,,094
2241,094.White_breasted_Nuthatch,,,094
2242,094.White_breasted_Nuthatch,,,094
2243,094.White_breasted_Nuthatch,,,094
2244,094.White_breasted_Nuthatch,,,094
2245,094.White_breasted_Nuthatch,,,094
2246,094.White_breasted_Nuthatch,,,094
